t_id;c_ticker;c_name;industry;mcap_m1;mcap_log;mcap_group;large_cap;mid_cap;small_cap;ebitda_margin;debt_ebitda;cash_assets_ratio;pb_ratio;announced_date;target_public;cash_payment_pct;deal_mcap;cross_border;car_1;car_2;car_1_beta_adjusted;car_2_beta_adjusted
IQTR1867780682;ETTE;Etteplan Oyj (HLSE:ETTE);Industrials;376,5745412;5,931116012;mid;0;1;0;9,5888;182,9349447;8,236388892;119,7009947;2024-01-08 00:00:00;0;86,5;4,546244668;1;0,595576824;0,96189661;0,46699654;0,747596137
IQTR1867785910;GAMA;Gamma Communications plc (LSE:GAMA);Communication Services;1332,851262;7,195075733;mid;0;1;0;19,5322;-122,4730112;28,74894674;220,3864512;2024-01-08 00:00:00;0;100;2,211049412;0;0,593209831;0,966543751;0,416018731;0,671225252
IQTR1867790430;NORRH;Norrhydro Group Oyj (HLSE:NORRH);Industrials;26,13785599;3,263384684;small;0;0;1;2,318;1369,217125;5,500721367;93,22612752;2024-01-08 00:00:00;0;;1,6642528;0;0,587484434;0,984661375;0,327276312;0,550981171
IQTR1867824132;506734;Mysore Petro Chemicals Limited (BSE:506734);Industrials;13,34262751;2,590963986;small;0;0;1;-19,3786;1066,257083;;;2024-01-08 00:00:00;0;100;8,618992015;1;0,636118436;1,05311164;-0,028138957;-0,053984014
IQTR1867849025;SAAS;Microlise Group plc (AIM:SAAS);Information Technology;152,3402374;5,026116423;small;0;0;1;7,736;-274,8195789;12,80692594;91,17257503;2024-01-09 00:00:00;0;100;0,11684372;0;0,526961152;0,877521375;0,096471272;0,160038242
IQTR1867864904;D6H;DATAGROUP SE (XTRA:D6H);Information Technology;493,7432316;6,202015608;mid;0;1;0;11,6915;249,9905221;7,701129052;90,52894243;2024-01-09 00:00:00;0;100;0,927607653;0;0,54628852;0,886117866;0,706825921;1,153680201
IQTR1867871142;CWK;Cranswick plc (LSE:CWK);Real Estate;2270,955978;7,727956158;large;1;0;0;4,5251;678,8873371;9,875225109;29,21219421;2024-01-08 00:00:00;0;100;0,550428988;0;0,577714941;0,978652586;0,844202874;1,422799142
IQTR1867943768;PNN;Pennon Group Plc (LSE:PNN);Utilities;2722,798986;7,909415669;large;1;0;0;30,0214;1501,698188;2,147952201;34,26488785;2024-01-10 00:00:00;0;100;4,158955566;0;2,280041928;3,833501676;1,086188081;1,843745264
IQTR1867951711;TPFG;The Property Franchise Group PLC (AIM:TPFG);Real Estate;272,4640952;5,607506845;mid;0;1;0;39,9222;-28,46646289;13,24918894;370,856117;2024-01-10 00:00:00;0;;48,64494161;0;2,176072114;3,720579142;0,503003498;0,932131449
IQTR1867952221;OXIG;Oxford Instruments plc (LSE:OXIG);Information Technology;1674,434802;7,423230956;mid;0;1;0;16,9317;-64,40894712;16,13062804;216,8176257;2024-01-10 00:00:00;0;100;1,224293712;1;2,267946945;3,8221183;2,116850644;3,570291131
IQTR1867968271;VRSK;Verisk Analytics, Inc. (NasdaqGS:VRSK);Industrials;33488,73233;10,41896431;large;1;0;0;46,6211;223,3021358;6,932960766;767,0170709;2024-01-10 00:00:00;0;100;0,030159398;1;2,304860193;3,843815804;1,876554811;3,129973501
IQTR1867972568;ELIS;Elis SA (ENXTPA:ELIS);Industrials;4783,67825;8,472965038;large;1;0;0;30,6121;270,1409938;7,148452023;46,50086564;2024-01-10 00:00:00;0;100;0,808791854;1;2,305194404;3,880917718;2,857819819;4,801960076
IQTR1868194979;TNOM;Talenom Oyj (HLSE:TNOM);Industrials;301,9255207;5,710180367;mid;0;1;0;13,1079;471,2959671;5,837417977;155,4853631;2024-01-11 00:00:00;0;100;0,943941404;1;-2,521673799;-4,225066797;-2,863706352;-4,795121051
IQTR1868195000;ARPL;Arla Plast AB (OM:ARPL);Materials;77,67845;4,35257787;small;0;0;1;12,6194;-63,5440971;22,42740735;99,48895622;2024-01-11 00:00:00;0;100;12,82208901;1;-2,431284108;-4,112466438;-1,271806667;-2,180004035
IQTR1868249242;AQ;Aquila Part Prod Com S.A. (BVB:AQ);Industrials;881,0747626;6,781142483;mid;0;1;0;11,173;29,04191458;7,147650337;148,6692443;2024-01-11 00:00:00;0;100;2,049769301;0;-2,470422851;-4,153034654;-1,830716398;-3,086857232
IQTR1868454147;ELK;Elkem ASA (OB:ELK);Materials;1452,706331;7,281183531;mid;0;1;0;26,1947;180,6539038;12,60792076;29,17008435;2024-01-15 00:00:00;0;100;1,504777637;0;0,683034852;1,09598012;0,731605383;1,176931005
IQTR1868502052;ATT;Attendo AB  (OM:ATT);Financials;1475,835557;7,296979588;mid;0;1;0;0;;2,594404161;87,65902803;2024-01-15 00:00:00;0;100;6,243920576;0;0,727407754;1,184243263;0,379235545;0,603956247
IQTR1868534034;MET;Metir plc (AIM:MET);Financials;48946,62431;10,79848568;large;1;0;0;4,3721;1564,615385;3,001669614;7,118639222;2024-01-15 00:00:00;0;100;0,000222692;1;0,706040894;1,170769749;0,53143291;0,879756442
IQTR1868539728;EMBLA;Embla Medical hf. (CPSE:EMBLA);Health Care;1780,602828;7,484707253;mid;0;1;0;13,7826;364,8419031;5,243122159;128,5001052;2024-01-16 00:00:00;0;70,37;7,357058967;1;3,390440655;5,662793982;1,783540684;2,984627365
IQTR1868615074;FDE;La Française de l'Energie S.A. (ENXTPA:FDE);Energy;302,3740952;5,711664977;mid;0;1;0;79,2477;81,05235327;23,96513354;163,2989997;2024-01-16 00:00:00;0;100;0,899547958;1;3,335804156;5,597424217;1,859255726;3,136510168
IQTR1868718883;ELISA;Elisa Oyj (HLSE:ELISA);Communication Services;7612,212845;8,93750919;large;1;0;0;34,1985;174,8826611;2,029059748;220,4048187;2024-01-16 00:00:00;0;100;0,237513064;0;3,392881321;5,656888885;1,312617295;2,189782175
IQTR1868761574;HYQ;Hypoport SE (XTRA:HYQ);Financials;1176,300103;7,070129286;mid;0;1;0;0,5732;3068,778382;14,55960336;160,3003424;2024-01-18 00:00:00;0;100;0,850123193;0;0,800126885;1,324425175;1,977583299;3,286852532
IQTR1868762437;ASY;Assystem S.A. (ENXTPA:ASY);Industrials;331,4421078;5,803453157;mid;0;1;0;36,988;-15,6899011;25,73929785;335,4327173;2024-01-17 00:00:00;0;100;2,851176654;0;-1,761323361;-2,940313828;-0,411862669;-0,691212675
IQTR1868794280;DAY;Dayforce, Inc. (NYSE:DAY);Industrials;10257,184;9,235733617;large;1;0;0;14,0648;316,2517614;6,329001543;113,8308493;2024-01-18 00:00:00;0;100;1,750967907;1;0,783422127;1,300579319;0,937472398;1,557329771
IQTR1869025563;7272;Yamaha Motor Co., Ltd. (TSE:7272);Consumer Discretionary;9114,218737;9,117590972;large;1;0;0;12,9983;160,9008569;13,17433929;49,95247157;2024-01-19 00:00:00;0;100;0,893110011;1;-2,290643412;-3,840869216;-0,897525093;-1,519005351
IQTR1869068214;CPG;Compass Group PLC (LSE:CPG);Consumer Discretionary;46788,64369;10,7533958;large;1;0;0;7,8328;168,633235;3,096182118;208,4405207;2024-01-22 00:00:00;0;;1,291039775;0;0,815362629;1,389544821;0,207563936;0,376546999
IQTR1869071049;BRCK;Brickability Group Plc (AIM:BRCK);Industrials;226,9782709;5,42485429;mid;0;1;0;6,8741;174,9253458;3,448849147;39,44363767;2024-01-22 00:00:00;0;64,38;26,65453382;0;0,933056202;1,501997588;0,543920242;0,853437655
IQTR1869138949;IQST;iQSTEL Inc. (NasdaqCM:IQST);Communication Services;27,96303289;3,330883384;small;0;0;1;-0,0757;349,4016626;6,150440181;126,2117468;2024-01-22 00:00:00;0;60;17,88074999;1;1,084228256;1,612786978;1,989070408;3,120857231
IQTR1869141604;FDJU;FDJ United (ENXTPA:FDJU);Consumer Discretionary;6913,325014;8,84120599;large;1;0;0;23,0898;-53,97323598;14,32142096;166,3073053;2024-01-21 00:00:00;0;100;42,05096671;1;0,906777495;1,472572359;0,747442449;1,207013949
IQTR1869170290;BALCO;Balco Group AB (OM:BALCO);Industrials;102,9479843;4,634223853;small;0;0;1;8,9203;222,9497259;0,221354363;81,70079405;2024-01-22 00:00:00;0;79,99;15,87209319;1;0,853621966;1,423690592;0,472620253;0,788687737
IQTR1869185835;NET;Netcall plc (AIM:NET);Information Technology;28773,68818;10,26721664;large;1;0;0;-5,4879;335,1942668;3,147512091;1042,612952;2024-01-23 00:00:00;0;100;0,027386131;0;-3,52440688;-5,888396105;-6,87713888;-11,47628277
IQTR1869195498;TTE;TotalEnergies SE (ENXTPA:TTE);Energy;145725,4243;11,88947947;large;1;0;0;20,5901;37,90066769;9,611357499;51,374359;2024-01-23 00:00:00;0;100;0,066920375;1;-3,525894842;-5,88835099;-0,796597872;-1,339522707
IQTR1869355589;SOLWERS;Solwers Oyj (HLSE:SOLWERS);Industrials;50,73206298;3,926558117;small;0;0;1;6,9691;204,3488182;18,32709178;52,72763524;2024-01-24 00:00:00;0;100;0,644562789;0;-0,889002279;-1,522925202;-0,801242234;-1,37665846
IQTR1869360638;SDIP B;Sdiptech AB  (OM:SDIP B);Industrials;866,0015775;6,76388673;mid;0;1;0;21,4098;356,3710659;6,040637293;95,65184699;2024-01-24 00:00:00;0;100;3,76789152;1;-0,839620732;-1,398692907;-1,346051972;-2,242744972
IQTR1869400659;IMHO B;IMHO Intermedia House AB  (NGM:IMHO B);Communication Services;1,58812605;0,462554736;small;0;0;1;-15,2604;-367,9799037;0,164062553;53,50144017;2024-01-23 00:00:00;0;20,66;20,40140328;0;-3,419195155;-5,761558963;-1,752822369;-2,984270986
IQTR1869410957;ADMCM;Admicom Oyj (HLSE:ADMCM);Information Technology;234,3164193;5,456672421;mid;0;1;0;48,4302;-34,74630239;25,65205167;548,0831984;2024-01-19 00:00:00;0;;0,512128003;0;-2,397638139;-3,967413868;-1,522524508;-2,50889115
IQTR1869421834;ASY;Assystem S.A. (ENXTPA:ASY);Industrials;330,0243523;5,799166446;mid;0;1;0;36,988;-15,6899011;25,73929785;333,9978918;2024-01-24 00:00:00;0;100;67,69500447;0;-0,906604672;-1,500878699;-0,211342646;-0,342108656
IQTR1869422215;SBTX;SkinBioTherapeutics plc (AIM:SBTX);Health Care;36,24756656;3,59037225;small;0;0;1;;91,47692469;67,44844145;675,7197422;2024-01-25 00:00:00;0;100;10,2627579;0;-3,583011321;-5,853027924;-2,393279705;-3,870141899
IQTR1869450641;BRKR;Bruker Corporation (NasdaqGS:BRKR);Health Care;10825,05979;9,289619076;large;1;0;0;20,3744;145,5794702;11,48968211;254,7132824;2024-01-25 00:00:00;0;100;1,620314376;1;-3,328362453;-5,560964947;-3,906367155;-6,524306117
IQTR1869458963;ININ;Inin Group AS (OB:ININ);Information Technology;29,58774781;3,38736035;small;0;0;1;-1,1343;-2008,125108;5,368026298;19,66941945;2024-01-25 00:00:00;0;48,68;6,083599237;0;-3,272432758;-5,498675673;-0,683479024;-1,183752784
IQTR1869525830;FGP;FirstGroup plc (LSE:FGP);Industrials;1318,411964;7,184183234;mid;0;1;0;4,7999;505,7451059;13,04039509;27,18545106;2024-01-26 00:00:00;0;100;1,495738854;0;-0,620894217;-1,010876628;-0,524905873;-0,850896056
IQTR1869681399;KRN;Krones AG (XTRA:KRN);Industrials;4005,770647;8,295491262;large;1;0;0;8,0114;-80,83733329;10,01458754;80,94555444;2024-01-29 00:00:00;0;100;4,584885561;1;-0,506780079;-0,829833337;-0,487588964;-0,797848146
IQTR1869684482;LIDDS;LIDDS AB  (OM:LIDDS);Health Care;3,587620946;1,277489294;small;0;0;1;0;33,61210205;76,53384979;204,3588018;2024-01-29 00:00:00;0;;43,20411837;0;-0,682813472;-1,037666137;-0,219235137;-0,265035579
IQTR1869701152;DT;Dynatrace, Inc. (NYSE:DT);Information Technology;17322,95441;9,759787746;large;1;0;0;11,9835;-433,3160013;26,09514563;577,583333;2024-01-29 00:00:00;0;100;0,204006771;1;-0,469895622;-0,835371944;-0,405249038;-0,727627637
IQTR1869759378;NBX;Norwegian Block Exchange AS (OB:NBX);Financials;5,363132309;1,67954819;small;0;0;1;-256,3307;-149,1032492;0,330760842;45,12628239;2024-01-26 00:00:00;0;;43,07184434;0;-0,640826855;-1,039808615;-0,810854137;-1,323187418
IQTR1869784629;ITD;Intred S.p.A. (BIT:ITD);Industrials;112,7252019;4,724953015;small;0;0;1;9,078;765,8106014;3,925019654;3,309032612;2024-01-29 00:00:00;0;100;3,832328466;0;-0,496928789;-0,834618656;-0,354877391;-0,597866326
IQTR1869795019;FNTL;Fintel Plc (AIM:FNTL);Industrials;344,4537517;5,841959834;mid;0;1;0;26,6563;-0,57805488;8,627719659;183,7117834;2024-01-30 00:00:00;0;100;0,882556797;0;-0,066867079;-0,099858597;-0,055099108;-0,080245311
IQTR1869996994;BDB;Banco di Desio e della Brianza S.p.A. (BIT:BDB);Financials;565,0033434;6,336831649;mid;0;1;0;;;8,920313951;2,754791162;2024-01-31 00:00:00;0;100;0,230087134;0;1,130114485;1,877482122;0,650049132;1,077373201
IQTR1870033475;TRIB;Trinity Biotech plc (NasdaqGS:TRIB);Health Care;20,5827515;3,024453419;small;0;0;1;-24,9243;-449,9541122;6,210145537;34,6306915;2024-01-31 00:00:00;0;94,11;161,6887811;1;1,419920774;2,275739637;0,857791057;1,338856774
IQTR1870322337;KSL;Keskisuomalainen Oyj (HLSE:KSL);Consumer Staples;321,1972417;5,772055395;mid;0;1;0;14,1699;531,748684;0,518589546;29,12034389;2024-01-31 00:00:00;0;100;2,870510329;0;1,076302547;1,827071552;0,006156399;0,043494638
IQTR1870324530;AMS;Amadeus IT Group, S.A. (BME:AMS);Health Care;16,7115696;2,81610127;small;0;0;1;35,109;26,60611727;28,4248993;34,69866202;2024-01-31 00:00:00;0;;2077,482895;1;1,10391508;1,86391533;0,119366312;0,223000717
IQTR1870329551;BG;BAWAG Group AG (WBAG:BG);Consumer Staples;12473,11324;9,431330666;large;1;0;0;6,2176;82,36088601;10,25539965;49,1609382;2024-02-01 00:00:00;0;100;4,43570093;1;-0,040877442;-0,055318678;-0,031266294;-0,039300098
IQTR1870340585;REBL;Rebl Group Oyj (HLSE:REBL);Communication Services;38,79880906;3,658389552;small;0;0;1;5,8078;529,18044;2,145279582;31,55994027;2024-01-31 00:00:00;0;100;2,098002541;0;1,178589174;1,873521401;0,394785047;0,567181191
IQTR1870343575;RMV;Rightmove plc (LSE:RMV);Communication Services;5634,67744;8,636695183;large;1;0;0;71,265;-12,1180151;32,07784519;4218,123248;2024-02-01 00:00:00;0;100;0,18048948;0;-0,036341231;-0,062172626;-0,040626211;-0,069314258
IQTR1870363330;SSTK;Shutterstock, Inc. (NYSE:SSTK);Communication Services;1683,56121;7,428666597;mid;0;1;0;16,9027;-21,65339683;9,699666511;162,5035555;2024-02-01 00:00:00;0;100;1,331700913;1;-0,072710826;-0,085305622;-0,084134399;-0,10434491
IQTR1870570044;IR;Ingersoll Rand Inc. (NYSE:IR);Industrials;32218,06994;10,38028275;large;1;0;0;24,732;77,96071975;10,2515501;207,0104407;2024-02-01 00:00:00;0;100;0,475509552;1;-0,004689299;-0,03200798;-0,018815885;-0,05555229
IQTR1870573477;QDT;Quadient S.A. (ENXTPA:QDT);Information Technology;731,9546907;6,595718614;mid;0;1;0;22,0155;318,2593808;6,516991568;25,44636931;2024-02-01 00:00:00;0;100;1,274669063;1;-0,046512103;-0,073333082;-0,044194056;-0,069469671
IQTR1870769910;ELAN B;Elanders AB  (OM:ELAN B);Industrials;337,8779518;5,822684741;mid;0;1;0;7,2402;808,6653423;7,082533654;21,73979803;2024-02-02 00:00:00;0;100;15,71277431;1;0,155338012;0,223262808;0,14461084;0,205384189
IQTR1870785470;LOKO;Lokotech Group AS (OB:LOKO);Information Technology;10,90294;2,389032478;small;0;0;1;0;131,7778932;69,46093542;205,8125421;2024-01-30 00:00:00;0;77,2;7,080658978;1;0,127391556;0,134877756;0,149154297;0,171148992
IQTR1870785595;BA.;BAE Systems plc (LSE:BA.);Industrials;44711,0142;10,70797515;large;1;0;0;12,228;91,7434444;12,684007;109,4739366;2024-02-02 00:00:00;0;100;0,169645;0;0,13878558;0,234182368;-0,020909417;-0,031975961
IQTR1870865889;ORIT;Octopus Renewables Infrastructure Trust plc (LSE:ORIT);Financials;603,9505685;6,403492354;mid;0;1;0;0;;1,662360721;78,72628391;2024-02-02 00:00:00;0;100;28,5884324;1;0,107934297;0,205141582;0,008945269;0,04015987
IQTR1870866776;SKP;SKP Bearing Industries Limited (NSEI:SKP);Materials;6,890013668;1,930073069;small;0;0;1;0;;69,05654971;448,6737561;2024-02-02 00:00:00;0;100;1269,953939;1;0,160968578;0,263478736;0,228990152;0,376848025
IQTR1870876910;TRP;Teraplast S.A. (BVB:TRP);Energy;4,65869187;1,538734694;small;0;0;1;0;;0,056970254;12,86509253;2024-02-01 00:00:00;0;100;384,8719877;1;0,087551397;0,149526499;0,107504565;0,182781779
IQTR1870914643;CHMF;Public Joint Stock Company Severstal (MISX:CHMF);Materials;7692,762078;8,948035176;large;1;0;0;35,102;-68,96457318;37,84112867;70,04980811;2024-01-10 00:00:00;0;100;0,684019595;0;2,323642904;3,858885882;0,603204426;0,991488417
IQTR1870918481;LKOH;"PJSC LUKOIL (MISX:LKOH); AMC ""Lerta Capital"" Ltd - Argonavt";Energy;29862,37637;10,30435465;large;1;0;0;24,0966;-41,01352821;13,71685198;31,21385531;2024-02-05 00:00:00;0;50,88;18,42937726;1;-1,897303269;-3,176556016;-0,385362067;-0,656654013
IQTR1870967180;VHI;Vitalhub Corp. (TSX:VHI);Materials;385,0063489;5,953259825;mid;0;1;0;2,1075;249,6296296;14,87029594;14,06672813;2024-02-05 00:00:00;0;100;1,012970308;1;-1,871883112;-3,16481223;-2,175398586;-3,670671355
IQTR1871013058;EVO;Evolution AB  (OM:EVO);Consumer Discretionary;24951,71243;10,12469773;large;1;0;0;66,5066;-75,76553548;19,82023063;453,8833186;2024-02-06 00:00:00;0;100;0,021521569;1;0,701943139;1,171182786;0,764184141;1,274917789
IQTR1871017470;ENR;Energizer Holdings, Inc. (NYSE:ENR);Consumer Staples;2230,52866;7,709993904;large;1;0;0;18,8994;577,2264631;5,463505052;50,41996112;2024-02-06 00:00:00;0;100;0,520056084;1;0,699097765;1,159941845;0,437061546;0,723214813
IQTR1871083653;GAMA;Gamma Communications plc (LSE:GAMA);Communication Services;1402,947328;7,246330537;mid;0;1;0;19,5322;-122,4730112;28,74894674;231,9768092;2024-02-06 00:00:00;0;100;0,600877868;1;0,695997569;1,164290946;0,482196907;0,80795651
IQTR1871094481;MDH;Mendell Helium plc (OFEX:MDH);Consumer Staples;2,009061916;0,697667905;small;0;0;1;;-39,16263173;17,54554981;169,7817933;2024-01-30 00:00:00;0;;5,773838978;0;-0,025197717;-0,042314664;-0,015578047;-0,026281882
IQTR1871099560;H2O;"Enapter AG (DB:H2O); Technology Center Holding GmbH";Industrials;241,0915616;5,485176785;mid;0;1;0;-9,5602;-705,8726336;10,31709696;154,2450554;2024-01-31 00:00:00;1;100;1,414400395;1;1,199337099;1,95952196;0,304310043;0,467810201
IQTR1871104673;BTRW;Barratt Redrow plc (LSE:BTRW);Consumer Discretionary;6466,096388;8,774327865;large;1;0;0;10,9609;-146,3617451;12,52753051;66,94893441;2024-02-07 00:00:00;0;;50,01688509;0;0,165034811;0,289114618;0,25405147;0,437475716
IQTR1871112934;9502;Chubu Electric Power Company, Incorporated (TSE:9502);Utilities;10043,5931;9,214690208;large;1;0;0;12,3893;567,4236806;4,625604078;20,4266659;2024-02-02 00:00:00;0;100;2,148832573;1;0,15591886;0,269681477;0,025667791;0,052596362
IQTR1871117623;MSCI;MSCI Inc. (NYSE:MSCI);Financials;46108,4844;10,73875226;large;1;0;0;58,5114;281,8153434;8,2964268;835,5682223;2024-02-07 00:00:00;0;100;0,092325741;1;0,226151445;0,369926161;0,296505006;0,487182096
IQTR1871163161;5258;Castles Technology Co., Ltd. (TWSE:5258);Financials;165,4141074;5,108452072;small;0;0;1;0;;;;2024-02-07 00:00:00;0;100;4,213667207;1;0,180482105;0,376137615;0,123983537;0,281973334
IQTR1871163666;EMIL B;Fastighetsbolaget Emilshus AB  (OM:EMIL B);Real Estate;447,4040441;6,103462088;mid;0;1;0;74,0303;858,9976812;2,781787716;59,03948639;2024-02-07 00:00:00;0;100;3,819813483;0;0,216265885;0,320638889;0,293137743;0,448758651
IQTR1871178580;MPWR;Monolithic Power Systems, Inc. (NasdaqGS:MPWR);Information Technology;30808,40256;10,33554274;large;1;0;0;28,6591;-210,8832276;21,68309198;1265,56841;2024-02-07 00:00:00;0;100;0,108411983;1;0,363573835;0,548788487;0,468513728;0,723688308
IQTR1871219903;ATS;ATS Corporation (TSX:ATS);Energy;11,54726511;2,446448622;small;0;0;1;4,0708;549,5;5,316698928;16,31499655;2024-02-07 00:00:00;0;100;79,23954212;1;0,153440223;0,377290058;0,033715741;0,177749255
IQTR1871283988;ABTEC;Aqua Bio Technology ASA (OB:ABTEC);Materials;27,79909235;3,325003371;small;0;0;1;-145,566;-174,8724736;2,035873028;118,5691409;2024-02-09 00:00:00;0;;3,741129339;0;-1,668071699;-2,767503792;-0,558950852;-0,918969048
IQTR1871299035;ACAD;AcadeMedia AB  (OM:ACAD);Health Care;4165,218385;8,334523987;large;1;0;0;-9,3369;562,6962714;25,18933021;556,1365934;2024-02-08 00:00:00;0;;0,684958083;1;0,296546144;0,503386497;0,207216905;0,354504432
IQTR1871334813;NEX;Nexans S.A. (ENXTPA:NEX);Industrials;4004,044798;8,295060329;large;1;0;0;7,317;37,5438595;17,3041616;55,42318433;2024-02-09 00:00:00;0;100;15,53853744;1;-1,560564274;-2,637757265;-1,344546577;-2,27772777
IQTR1871366501;RAY B;RaySearch Laboratories AB  (OM:RAY B);Health Care;289,0949433;5,666755158;mid;0;1;0;20,9873;86,5530256;17,60060344;148,8905571;2024-02-09 00:00:00;0;100;0,231411865;0;-1,616003554;-2,702424808;-1,950559213;-3,260017572
IQTR1871470212;TLV;Banca Transilvania S.A. (BVB:TLV);Financials;4289,935551;8,364026989;large;1;0;0;;;9,544093505;11,41198582;2024-02-09 00:00:00;0;100;8,734396953;0;-1,624095851;-2,70756408;-1,046768458;-1,745351758
IQTR1871554723;HSN;Hansen Technologies Limited (ASX:HSN);Information Technology;676,8798277;6,51749375;mid;0;1;0;20,2777;7,536328066;9,08027739;199,8793683;2024-02-13 00:00:00;0;100;4,75121265;1;-1,439323908;-2,438103629;-0,616071542;-1,066016352
IQTR1871557485;XPRO;Expro Group Holdings N.V. (NYSE:XPRO);Energy;2068,950442;7,634796725;large;1;0;0;13,797;-19,57531011;7,538026445;102,7790982;2024-02-12 00:00:00;0;38,65;14,32803774;1;2,853770907;4,759628644;3,344078276;5,576807592
IQTR1871609173;TDY;Teledyne Technologies Incorporated (NYSE:TDY);Information Technology;20252,7228;9,916044523;large;1;0;0;24,1895;201,7385563;4,462448117;139,4057146;2024-02-13 00:00:00;0;;0,466307671;1;-1,512098694;-2,501140544;-1,557799996;-2,577309382
IQTR1871707405;MSI;Motorola Solutions, Inc. (NYSE:MSI);Information Technology;53241,77168;10,88259855;large;1;0;0;28,2822;171,686747;12,78494301;399,2334409;2024-02-14 00:00:00;0;;0,07454673;1;-2,028292286;-3,43161115;-2,022375626;-3,42175005
IQTR1871714473;KAI;Kadant Inc. (NYSE:KAI);Industrials;3462,995955;8,149889376;large;1;0;0;21,0972;15,73039269;8,831767553;294,5563536;2024-02-07 00:00:00;0;100;0,025844674;1;0,249431234;0,416521101;0,307119598;0,512668373
IQTR1871720524;SUN;Sunoco LP (NYSE:SUN);Energy;5110,271603;8,539007833;large;1;0;0;3,533;501,1042945;0,424846176;74,86480521;2024-02-14 00:00:00;0;;3,620159834;1;-2,023761851;-3,371377869;-0,987489491;-1,644257269
IQTR1871783966;TBS;Telelink Business Services Group AD (BUL:TBS);Information Technology;63,33941227;4,148507762;small;0;0;1;7,6253;-41,62277553;10,32436705;82,11944856;2024-02-14 00:00:00;0;100;15,23537977;1;-2,036658759;-3,395873795;-0,338250961;-0,565194131
IQTR1871819921;VRSK;Verisk Analytics, Inc. (NasdaqGS:VRSK);Industrials;35118,08357;10,46647148;large;1;0;0;46,6211;223,3021358;6,932960766;804,3353009;2024-02-15 00:00:00;0;100;0,009311442;1;-1,873821259;-3,131341789;-1,52480122;-2,549641723
IQTR1871866591;SEGG;Lottery.com Inc. (NasdaqGM:SEGG);Consumer Discretionary;11,266404;2,4218252;small;0;0;1;-181,7872;-44,41333864;0,558667978;17,49209111;2024-02-15 00:00:00;0;;8,875946575;1;-1,67801256;-3,029589225;-1,887780439;-3,379202358
IQTR1871899795;UNI;"Unipol Assicurazioni S.p.A. (BIT:UNI); Unipol Finance S.r.l.; Unipol Investment SpA; UnipolPart I S.p.A.";Financials;4428,01059;8,395705685;large;1;0;0;22,187;138,1425487;2,288001205;5,041683885;2024-02-16 00:00:00;0;100;17,89855701;1;-0,273197665;-0,594180464;-0,067758173;-0,25178131
IQTR1871999197;VEND;Vend Marketplaces ASA (OB:VEND);Communication Services;6974,331284;8,849991729;large;1;0;0;14,8089;585,9042676;2,274303474;125,7568534;2024-02-16 00:00:00;0;;0,046169301;1;-0,473745994;-0,780407785;-0,465612387;-0,766851773
IQTR1872053624;WUF1V;Wulff-Yhtiöt Oyj (HLSE:WUF1V);Consumer Discretionary;16,08518056;2,777898386;small;0;0;1;4,7002;264,2243034;0,304749684;29,36884363;2024-02-16 00:00:00;0;100;9,387522847;0;-0,496642858;-0,839833874;-0,513720504;-0,868296617
IQTR1872067052;7420;Satori Electric Co., Ltd. (TSE:7420);Information Technology;217,5162856;5,382273724;mid;0;1;0;3,0826;247,8105431;10,53789633;40,65386436;2024-02-19 00:00:00;0;100;5,939785135;1;0,425755548;0,577780912;0,132045135;0,088263558
IQTR1872128382;ALMCP;McPhy Energy S.A. (ENXTPA:ALMCP);Industrials;73,57730822;4,298336666;small;0;0;1;-261,681;118,1607378;38,33021396;40,48595723;2024-02-19 00:00:00;0;100;36,41068238;0;0,234663047;0,444929686;0,316455102;0,581249778
IQTR1872162483;KIST;Kistos Holdings Plc (AIM:KIST);Energy;143,916915;4,969236154;small;0;0;1;56,5093;19,16228954;23,81511517;15,95704578;2024-02-20 00:00:00;0;100;21,97101015;0;0,727326709;1,103615063;0,431419919;0,61043708
IQTR1872170488;WPTG B;White Pearl Technology Group AB (OM:WPTG B);Information Technology;12,50995342;2,526524601;small;0;0;1;13,9074;107,4656147;7,021476725;78,70890132;2024-02-20 00:00:00;0;;28,85702191;1;0,654104204;0,981464502;0,330229839;0,441673894
IQTR1872173009;IBST;Ibstock plc (LSE:IBST);Materials;772,1586831;6,649190077;mid;0;1;0;23,2439;153,1266879;3,165077821;80,3740944;2024-01-30 00:00:00;0;100;0,492126824;0;-0,038092651;-0,067563365;-0,033007298;-0,059087776
IQTR1872268600;SFT;Software Circle plc (AIM:SFT);Industrials;73,99880391;4,30404893;small;0;0;1;6,9826;-576,5286067;44,75948964;168,9495096;2024-02-21 00:00:00;0;100;3,405460449;0;-2,469928569;-4,08385376;1,051356942;1,784955425
IQTR1872379805;FAB;Fabrity S.A. (WSE:FAB);Health Care;5,104918427;1,630204472;small;0;0;1;-180;47,30916779;49,5453351;165,6102186;2024-02-14 00:00:00;0;100;19,78484112;0;-2,079972055;-3,515366854;-2,729947737;-4,598659658
IQTR1872417254;INTA;Intapp, Inc. (NasdaqGS:INTA);Information Technology;2965,858703;7,994921883;large;1;0;0;-11,6911;330,8700678;25,45522151;453,8227441;2024-02-22 00:00:00;0;100;0,455517317;1;-1,284219928;-2,193824032;-0,877522089;-1,5159943
